RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6063,10006062,Surname_6063,662,Germany,Male,52,2,609231.0,3,0,0,113651.0,0
6064,10006063,Surname_6064,663,Italy,Female,53,3,609331.5,4,1,1,113661.5,1
6065,10006064,Surname_6065,664,France,Male,54,4,609432.0,1,0,0,113672.0,0
6066,10006065,Surname_6066,665,Spain,Female,55,5,609532.5,2,1,1,113682.5,1
6067,10006066,Surname_6067,666,Germany,Male,56,6,609633.0,3,0,0,113693.0,0
6068,10006067,Surname_6068,667,Italy,Female,57,7,609733.5,4,1,1,113703.5,1
6069,10006068,Surname_6069,668,France,Male,58,8,609834.0,1,0,0,113714.0,0
6070,10006069,Surname_6070,669,Spain,Female,59,9,609934.5,2,1,1,113724.5,1
6071,10006070,Surname_6071,670,Germany,Male,60,0,610035.0,3,0,0,113735.0,0
6072,10006071,Surname_6072,671,Italy,Female,61,1,610135.5,4,1,1,113745.5,1
6073,10006072,Surname_6073,672,France,Male,62,2,610236.0,1,0,0,113756.0,0
6074,10006073,Surname_6074,673,Spain,Female,63,3,610336.5,2,1,1,113766.5,1
6075,10006074,Surname_6075,674,Germany,Male,64,4,610437.0,3,0,0,113777.0,0
6076,10006075,Surname_6076,675,Italy,Female,65,5,610537.5,4,1,1,113787.5,1
6077,10006076,Surname_6077,676,France,Male,66,6,610638.0,1,0,0,113798.0,0
6078,10006077,Surname_6078,677,Spain,Female,67,7,610738.5,2,1,1,113808.5,1
6079,10006078,Surname_6079,678,Germany,Male,68,8,610839.0,3,0,0,113819.0,0
6080,10006079,Surname_6080,679,Italy,Female,69,9,610939.5,4,1,1,113829.5,1
6081,10006080,Surname_6081,680,France,Male,30,0,611040.0,1,0,0,113840.0,0
6082,10006081,Surname_6082,681,Spain,Female,31,1,611140.5,2,1,1,113850.5,1
6083,10006082,Surname_6083,682,Germany,Male,32,2,611241.0,3,0,0,113861.0,0
6084,10006083,Surname_6084,683,Italy,Female,33,3,611341.5,4,1,1,113871.5,1
6085,10006084,Surname_6085,684,France,Male,34,4,611442.0,1,0,0,113882.0,0
6086,10006085,Surname_6086,685,Spain,Female,35,5,611542.5,2,1,1,113892.5,1
6087,10006086,Surname_6087,686,Germany,Male,36,6,611643.0,3,0,0,113903.0,0
6088,10006087,Surname_6088,687,Italy,Female,37,7,611743.5,4,1,1,113913.5,1
6089,10006088,Surname_6089,688,France,Male,38,8,611844.0,1,0,0,113924.0,0
6090,10006089,Surname_6090,689,Spain,Female,39,9,611944.5,2,1,1,113934.5,1
6091,10006090,Surname_6091,690,Germany,Male,40,0,612045.0,3,0,0,113945.0,0
6092,10006091,Surname_6092,691,Italy,Female,41,1,612145.5,4,1,1,113955.5,1
6093,10006092,Surname_6093,692,France,Male,42,2,612246.0,1,0,0,113966.0,0
6094,10006093,Surname_6094,693,Spain,Female,43,3,612346.5,2,1,1,113976.5,1
6095,10006094,Surname_6095,694,Germany,Male,44,4,612447.0,3,0,0,113987.0,0
6096,10006095,Surname_6096,695,Italy,Female,45,5,612547.5,4,1,1,113997.5,1
6097,10006096,Surname_6097,696,France,Male,46,6,612648.0,1,0,0,114008.0,0
6098,10006097,Surname_6098,697,Spain,Female,47,7,612748.5,2,1,1,114018.5,1
6099,10006098,Surname_6099,698,Germany,Male,48,8,612849.0,3,0,0,114029.0,0
6100,10006099,Surname_6100,699,Italy,Female,49,9,612949.5,4,1,1,114039.5,1
6101,10006100,Surname_6101,600,France,Male,50,0,613050.0,1,0,0,114050.0,0
6102,10006101,Surname_6102,601,Spain,Female,51,1,613150.5,2,1,1,114060.5,1
6103,10006102,Surname_6103,602,Germany,Male,52,2,613251.0,3,0,0,114071.0,0
6104,10006103,Surname_6104,603,Italy,Female,53,3,613351.5,4,1,1,114081.5,1
6105,10006104,Surname_6105,604,France,Male,54,4,613452.0,1,0,0,114092.0,0
6106,10006105,Surname_6106,605,Spain,Female,55,5,613552.5,2,1,1,114102.5,1
6107,10006106,Surname_6107,606,Germany,Male,56,6,613653.0,3,0,0,114113.0,0
6108,10006107,Surname_6108,607,Italy,Female,57,7,613753.5,4,1,1,114123.5,1
6109,10006108,Surname_6109,608,France,Male,58,8,613854.0,1,0,0,114134.0,0
6110,10006109,Surname_6110,609,Spain,Female,59,9,613954.5,2,1,1,114144.5,1
6111,10006110,Surname_6111,610,Germany,Male,60,0,614055.0,3,0,0,114155.0,0
6112,10006111,Surname_6112,611,Italy,Female,61,1,614155.5,4,1,1,114165.5,1
6113,10006112,Surname_6113,612,France,Male,62,2,614256.0,1,0,0,114176.0,0
6114,10006113,Surname_6114,613,Spain,Female,63,3,614356.5,2,1,1,114186.5,1
6115,10006114,Surname_6115,614,Germany,Male,64,4,614457.0,3,0,0,114197.0,0
6116,10006115,Surname_6116,615,Italy,Female,65,5,614557.5,4,1,1,114207.5,1
6117,10006116,Surname_6117,616,France,Male,66,6,614658.0,1,0,0,114218.0,0
6118,10006117,Surname_6118,617,Spain,Female,67,7,614758.5,2,1,1,114228.5,1
6119,10006118,Surname_6119,618,Germany,Male,68,8,614859.0,3,0,0,114239.0,0
6120,10006119,Surname_6120,619,Italy,Female,69,9,614959.5,4,1,1,114249.5,1
6121,10006120,Surname_6121,620,France,Male,30,0,615060.0,1,0,0,114260.0,0
6122,10006121,Surname_6122,621,Spain,Female,31,1,615160.5,2,1,1,114270.5,1
6123,10006122,Surname_6123,622,Germany,Male,32,2,615261.0,3,0,0,114281.0,0
6124,10006123,Surname_6124,623,Italy,Female,33,3,615361.5,4,1,1,114291.5,1
6125,10006124,Surname_6125,624,France,Male,34,4,615462.0,1,0,0,114302.0,0
6126,10006125,Surname_6126,625,Spain,Female,35,5,615562.5,2,1,1,114312.5,1
6127,10006126,Surname_6127,626,Germany,Male,36,6,615663.0,3,0,0,114323.0,0
6128,10006127,Surname_6128,627,Italy,Female,37,7,615763.5,4,1,1,114333.5,1
6129,10006128,Surname_6129,628,France,Male,38,8,615864.0,1,0,0,114344.0,0
6130,10006129,Surname_6130,629,Spain,Female,39,9,615964.5,2,1,1,114354.5,1
6131,10006130,Surname_6131,630,Germany,Male,40,0,616065.0,3,0,0,114365.0,0
6132,10006131,Surname_6132,631,Italy,Female,41,1,616165.5,4,1,1,114375.5,1
6133,10006132,Surname_6133,632,France,Male,42,2,616266.0,1,0,0,114386.0,0
6134,10006133,Surname_6134,633,Spain,Female,43,3,616366.5,2,1,1,114396.5,1
6135,10006134,Surname_6135,634,Germany,Male,44,4,616467.0,3,0,0,114407.0,0
6136,10006135,Surname_6136,635,Italy,Female,45,5,616567.5,4,1,1,114417.5,1
6137,10006136,Surname_6137,636,France,Male,46,6,616668.0,1,0,0,114428.0,0
6138,10006137,Surname_6138,637,Spain,Female,47,7,616768.5,2,1,1,114438.5,1
6139,10006138,Surname_6139,638,Germany,Male,48,8,616869.0,3,0,0,114449.0,0
6140,10006139,Surname_6140,639,Italy,Female,49,9,616969.5,4,1,1,114459.5,1
6141,10006140,Surname_6141,640,France,Male,50,0,617070.0,1,0,0,114470.0,0
6142,10006141,Surname_6142,641,Spain,Female,51,1,617170.5,2,1,1,114480.5,1
6143,10006142,Surname_6143,642,Germany,Male,52,2,617271.0,3,0,0,114491.0,0
6144,10006143,Surname_6144,643,Italy,Female,53,3,617371.5,4,1,1,114501.5,1
6145,10006144,Surname_6145,644,France,Male,54,4,617472.0,1,0,0,114512.0,0
6146,10006145,Surname_6146,645,Spain,Female,55,5,617572.5,2,1,1,114522.5,1
6147,10006146,Surname_6147,646,Germany,Male,56,6,617673.0,3,0,0,114533.0,0
6148,10006147,Surname_6148,647,Italy,Female,57,7,617773.5,4,1,1,114543.5,1
6149,10006148,Surname_6149,648,France,Male,58,8,617874.0,1,0,0,114554.0,0
6150,10006149,Surname_6150,649,Spain,Female,59,9,617974.5,2,1,1,114564.5,1
6151,10006150,Surname_6151,650,Germany,Male,60,0,618075.0,3,0,0,114575.0,0
6152,10006151,Surname_6152,651,Italy,Female,61,1,618175.5,4,1,1,114585.5,1
6153,10006152,Surname_6153,652,France,Male,62,2,618276.0,1,0,0,114596.0,0
6154,10006153,Surname_6154,653,Spain,Female,63,3,618376.5,2,1,1,114606.5,1
6155,10006154,Surname_6155,654,Germany,Male,64,4,618477.0,3,0,0,114617.0,0
6156,10006155,Surname_6156,655,Italy,Female,65,5,618577.5,4,1,1,114627.5,1
6157,10006156,Surname_6157,656,France,Male,66,6,618678.0,1,0,0,114638.0,0
6158,10006157,Surname_6158,657,Spain,Female,67,7,618778.5,2,1,1,114648.5,1
6159,10006158,Surname_6159,658,Germany,Male,68,8,618879.0,3,0,0,114659.0,0
6160,10006159,Surname_6160,659,Italy,Female,69,9,618979.5,4,1,1,114669.5,1
6161,10006160,Surname_6161,660,France,Male,30,0,619080.0,1,0,0,114680.0,0
6162,10006161,Surname_6162,661,Spain,Female,31,1,619180.5,2,1,1,114690.5,1
6163,10006162,Surname_6163,662,Germany,Male,32,2,619281.0,3,0,0,114701.0,0
6164,10006163,Surname_6164,663,Italy,Female,33,3,619381.5,4,1,1,114711.5,1
6165,10006164,Surname_6165,664,France,Male,34,4,619482.0,1,0,0,114722.0,0
6166,10006165,Surname_6166,665,Spain,Female,35,5,619582.5,2,1,1,114732.5,1
6167,10006166,Surname_6167,666,Germany,Male,36,6,619683.0,3,0,0,114743.0,0
6168,10006167,Surname_6168,667,Italy,Female,37,7,619783.5,4,1,1,114753.5,1
6169,10006168,Surname_6169,668,France,Male,38,8,619884.0,1,0,0,114764.0,0
6170,10006169,Surname_6170,669,Spain,Female,39,9,619984.5,2,1,1,114774.5,1
6171,10006170,Surname_6171,670,Germany,Male,40,0,620085.0,3,0,0,114785.0,0
6172,10006171,Surname_6172,671,Italy,Female,41,1,620185.5,4,1,1,114795.5,1
6173,10006172,Surname_6173,672,France,Male,42,2,620286.0,1,0,0,114806.0,0
6174,10006173,Surname_6174,673,Spain,Female,43,3,620386.5,2,1,1,114816.5,1
6175,10006174,Surname_6175,674,Germany,Male,44,4,620487.0,3,0,0,114827.0,0
6176,10006175,Surname_6176,675,Italy,Female,45,5,620587.5,4,1,1,114837.5,1
6177,10006176,Surname_6177,676,France,Male,46,6,620688.0,1,0,0,114848.0,0
6178,10006177,Surname_6178,677,Spain,Female,47,7,620788.5,2,1,1,114858.5,1
6179,10006178,Surname_6179,678,Germany,Male,48,8,620889.0,3,0,0,114869.0,0
6180,10006179,Surname_6180,679,Italy,Female,49,9,620989.5,4,1,1,114879.5,1
6181,10006180,Surname_6181,680,France,Male,50,0,621090.0,1,0,0,114890.0,0
6182,10006181,Surname_6182,681,Spain,Female,51,1,621190.5,2,1,1,114900.5,1
6183,10006182,Surname_6183,682,Germany,Male,52,2,621291.0,3,0,0,114911.0,0
6184,10006183,Surname_6184,683,Italy,Female,53,3,621391.5,4,1,1,114921.5,1
6185,10006184,Surname_6185,684,France,Male,54,4,621492.0,1,0,0,114932.0,0
6186,10006185,Surname_6186,685,Spain,Female,55,5,621592.5,2,1,1,114942.5,1
6187,10006186,Surname_6187,686,Germany,Male,56,6,621693.0,3,0,0,114953.0,0
6188,10006187,Surname_6188,687,Italy,Female,57,7,621793.5,4,1,1,114963.5,1
6189,10006188,Surname_6189,688,France,Male,58,8,621894.0,1,0,0,114974.0,0
6190,10006189,Surname_6190,689,Spain,Female,59,9,621994.5,2,1,1,114984.5,1
6191,10006190,Surname_6191,690,Germany,Male,60,0,622095.0,3,0,0,114995.0,0
6192,10006191,Surname_6192,691,Italy,Female,61,1,622195.5,4,1,1,115005.5,1
6193,10006192,Surname_6193,692,France,Male,62,2,622296.0,1,0,0,115016.0,0
6194,10006193,Surname_6194,693,Spain,Female,63,3,622396.5,2,1,1,115026.5,1
6195,10006194,Surname_6195,694,Germany,Male,64,4,622497.0,3,0,0,115037.0,0
6196,10006195,Surname_6196,695,Italy,Female,65,5,622597.5,4,1,1,115047.5,1
6197,10006196,Surname_6197,696,France,Male,66,6,622698.0,1,0,0,115058.0,0
6198,10006197,Surname_6198,697,Spain,Female,67,7,622798.5,2,1,1,115068.5,1
6199,10006198,Surname_6199,698,Germany,Male,68,8,622899.0,3,0,0,115079.0,0
6200,10006199,Surname_6200,699,Italy,Female,69,9,622999.5,4,1,1,115089.5,1
6201,10006200,Surname_6201,600,France,Male,30,0,623100.0,1,0,0,115100.0,0
6202,10006201,Surname_6202,601,Spain,Female,31,1,623200.5,2,1,1,115110.5,1
6203,10006202,Surname_6203,602,Germany,Male,32,2,623301.0,3,0,0,115121.0,0
6204,10006203,Surname_6204,603,Italy,Female,33,3,623401.5,4,1,1,115131.5,1
6205,10006204,Surname_6205,604,France,Male,34,4,623502.0,1,0,0,115142.0,0
6206,10006205,Surname_6206,605,Spain,Female,35,5,623602.5,2,1,1,115152.5,1
6207,10006206,Surname_6207,606,Germany,Male,36,6,623703.0,3,0,0,115163.0,0
6208,10006207,Surname_6208,607,Italy,Female,37,7,623803.5,4,1,1,115173.5,1
6209,10006208,Surname_6209,608,France,Male,38,8,623904.0,1,0,0,115184.0,0
6210,10006209,Surname_6210,609,Spain,Female,39,9,624004.5,2,1,1,115194.5,1
6211,10006210,Surname_6211,610,Germany,Male,40,0,624105.0,3,0,0,115205.0,0
6212,10006211,Surname_6212,611,Italy,Female,41,1,624205.5,4,1,1,115215.5,1
6213,10006212,Surname_6213,612,France,Male,42,2,624306.0,1,0,0,115226.0,0
6214,10006213,Surname_6214,613,Spain,Female,43,3,624406.5,2,1,1,115236.5,1
6215,10006214,Surname_6215,614,Germany,Male,44,4,624507.0,3,0,0,115247.0,0
6216,10006215,Surname_6216,615,Italy,Female,45,5,624607.5,4,1,1,115257.5,1
6217,10006216,Surname_6217,616,France,Male,46,6,624708.0,1,0,0,115268.0,0
6218,10006217,Surname_6218,617,Spain,Female,47,7,624808.5,2,1,1,115278.5,1
6219,10006218,Surname_6219,618,Germany,Male,48,8,624909.0,3,0,0,115289.0,0
6220,10006219,Surname_6220,619,Italy,Female,49,9,625009.5,4,1,1,115299.5,1
6221,10006220,Surname_6221,620,France,Male,50,0,625110.0,1,0,0,115310.0,0
6222,10006221,Surname_6222,621,Spain,Female,51,1,625210.5,2,1,1,115320.5,1
6223,10006222,Surname_6223,622,Germany,Male,52,2,625311.0,3,0,0,115331.0,0
6224,10006223,Surname_6224,623,Italy,Female,53,3,625411.5,4,1,1,115341.5,1
6225,10006224,Surname_6225,624,France,Male,54,4,625512.0,1,0,0,115352.0,0
6226,10006225,Surname_6226,625,Spain,Female,55,5,625612.5,2,1,1,115362.5,1
6227,10006226,Surname_6227,626,Germany,Male,56,6,625713.0,3,0,0,115373.0,0
6228,10006227,Surname_6228,627,Italy,Female,57,7,625813.5,4,1,1,115383.5,1
6229,10006228,Surname_6229,628,France,Male,58,8,625914.0,1,0,0,115394.0,0
6230,10006229,Surname_6230,629,Spain,Female,59,9,626014.5,2,1,1,115404.5,1
6231,10006230,Surname_6231,630,Germany,Male,60,0,626115.0,3,0,0,115415.0,0
6232,10006231,Surname_6232,631,Italy,Female,61,1,626215.5,4,1,1,115425.5,1
6233,10006232,Surname_6233,632,France,Male,62,2,626316.0,1,0,0,115436.0,0
6234,10006233,Surname_6234,633,Spain,Female,63,3,626416.5,2,1,1,115446.5,1
6235,10006234,Surname_6235,634,Germany,Male,64,4,626517.0,3,0,0,115457.0,0
6236,10006235,Surname_6236,635,Italy,Female,65,5,626617.5,4,1,1,115467.5,1
6237,10006236,Surname_6237,636,France,Male,66,6,626718.0,1,0,0,115478.0,0
6238,10006237,Surname_6238,637,Spain,Female,67,7,626818.5,2,1,1,115488.5,1
6239,10006238,Surname_6239,638,Germany,Male,68,8,626919.0,3,0,0,115499.0,0
6240,10006239,Surname_6240,639,Italy,Female,69,9,627019.5,4,1,1,115509.5,1
6241,10006240,Surname_6241,640,France,Male,30,0,627120.0,1,0,0,115520.0,0
6242,10006241,Surname_6242,641,Spain,Female,31,1,627220.5,2,1,1,115530.5,1
6243,10006242,Surname_6243,642,Germany,Male,32,2,627321.0,3,0,0,115541.0,0
6244,10006243,Surname_6244,643,Italy,Female,33,3,627421.5,4,1,1,115551.5,1
6245,10006244,Surname_6245,644,France,Male,34,4,627522.0,1,0,0,115562.0,0
6246,10006245,Surname_6246,645,Spain,Female,35,5,627622.5,2,1,1,115572.5,1
6247,10006246,Surname_6247,646,Germany,Male,36,6,627723.0,3,0,0,115583.0,0
6248,10006247,Surname_6248,647,Italy,Female,37,7,627823.5,4,1,1,115593.5,1
6249,10006248,Surname_6249,648,France,Male,38,8,627924.0,1,0,0,115604.0,0
6250,10006249,Surname_6250,649,Spain,Female,39,9,628024.5,2,1,1,115614.5,1
6251,10006250,Surname_6251,650,Germany,Male,40,0,628125.0,3,0,0,115625.0,0
6252,10006251,Surname_6252,651,Italy,Female,41,1,628225.5,4,1,1,115635.5,1
6253,10006252,Surname_6253,652,France,Male,42,2,628326.0,1,0,0,115646.0,0
6254,10006253,Surname_6254,653,Spain,Female,43,3,628426.5,2,1,1,115656.5,1
6255,10006254,Surname_6255,654,Germany,Male,44,4,628527.0,3,0,0,115667.0,0
6256,10006255,Surname_6256,655,Italy,Female,45,5,628627.5,4,1,1,115677.5,1
6257,10006256,Surname_6257,656,France,Male,46,6,628728.0,1,0,0,115688.0,0
6258,10006257,Surname_6258,657,Spain,Female,47,7,628828.5,2,1,1,115698.5,1
6259,10006258,Surname_6259,658,Germany,Male,48,8,628929.0,3,0,0,115709.0,0
6260,10006259,Surname_6260,659,Italy,Female,49,9,629029.5,4,1,1,115719.5,1
6261,10006260,Surname_6261,660,France,Male,50,0,629130.0,1,0,0,115730.0,0
6262,10006261,Surname_6262,661,Spain,Female,51,1,629230.5,2,1,1,115740.5,1
6263,10006262,Surname_6263,662,Germany,Male,52,2,629331.0,3,0,0,115751.0,0
6264,10006263,Surname_6264,663,Italy,Female,53,3,629431.5,4,1,1,115761.5,1
6265,10006264,Surname_6265,664,France,Male,54,4,629532.0,1,0,0,115772.0,0
6266,10006265,Surname_6266,665,Spain,Female,55,5,629632.5,2,1,1,115782.5,1
6267,10006266,Surname_6267,666,Germany,Male,56,6,629733.0,3,0,0,115793.0,0
6268,10006267,Surname_6268,667,Italy,Female,57,7,629833.5,4,1,1,115803.5,1
6269,10006268,Surname_6269,668,France,Male,58,8,629934.0,1,0,0,115814.0,0
6270,10006269,Surname_6270,669,Spain,Female,59,9,630034.5,2,1,1,115824.5,1
6271,10006270,Surname_6271,670,Germany,Male,60,0,630135.0,3,0,0,115835.0,0
6272,10006271,Surname_6272,671,Italy,Female,61,1,630235.5,4,1,1,115845.5,1
6273,10006272,Surname_6273,672,France,Male,62,2,630336.0,1,0,0,115856.0,0
6274,10006273,Surname_6274,673,Spain,Female,63,3,630436.5,2,1,1,115866.5,1
6275,10006274,Surname_6275,674,Germany,Male,64,4,630537.0,3,0,0,115877.0,0
6276,10006275,Surname_6276,675,Italy,Female,65,5,630637.5,4,1,1,115887.5,1
6277,10006276,Surname_6277,676,France,Male,66,6,630738.0,1,0,0,115898.0,0
6278,10006277,Surname_6278,677,Spain,Female,67,7,630838.5,2,1,1,115908.5,1
6279,10006278,Surname_6279,678,Germany,Male,68,8,630939.0,3,0,0,115919.0,0
6280,10006279,Surname_6280,679,Italy,Female,69,9,631039.5,4,1,1,115929.5,1
6281,10006280,Surname_6281,680,France,Male,30,0,631140.0,1,0,0,115940.0,0
6282,10006281,Surname_6282,681,Spain,Female,31,1,631240.5,2,1,1,115950.5,1
6283,10006282,Surname_6283,682,Germany,Male,32,2,631341.0,3,0,0,115961.0,0
6284,10006283,Surname_6284,683,Italy,Female,33,3,631441.5,4,1,1,115971.5,1
6285,10006284,Surname_6285,684,France,Male,34,4,631542.0,1,0,0,115982.0,0
6286,10006285,Surname_6286,685,Spain,Female,35,5,631642.5,2,1,1,115992.5,1
6287,10006286,Surname_6287,686,Germany,Male,36,6,631743.0,3,0,0,116003.0,0
6288,10006287,Surname_6288,687,Italy,Female,37,7,631843.5,4,1,1,116013.5,1
6289,10006288,Surname_6289,688,France,Male,38,8,631944.0,1,0,0,116024.0,0
6290,10006289,Surname_6290,689,Spain,Female,39,9,632044.5,2,1,1,116034.5,1
6291,10006290,Surname_6291,690,Germany,Male,40,0,632145.0,3,0,0,116045.0,0
6292,10006291,Surname_6292,691,Italy,Female,41,1,632245.5,4,1,1,116055.5,1
6293,10006292,Surname_6293,692,France,Male,42,2,632346.0,1,0,0,116066.0,0
6294,10006293,Surname_6294,693,Spain,Female,43,3,632446.5,2,1,1,116076.5,1
6295,10006294,Surname_6295,694,Germany,Male,44,4,632547.0,3,0,0,116087.0,0
6296,10006295,Surname_6296,695,Italy,Female,45,5,632647.5,4,1,1,116097.5,1
6297,10006296,Surname_6297,696,France,Male,46,6,632748.0,1,0,0,116108.0,0
6298,10006297,Surname_6298,697,Spain,Female,47,7,632848.5,2,1,1,116118.5,1
6299,10006298,Surname_6299,698,Germany,Male,48,8,632949.0,3,0,0,116129.0,0
6300,10006299,Surname_6300,699,Italy,Female,49,9,633049.5,4,1,1,116139.5,1
6301,10006300,Surname_6301,600,France,Male,50,0,633150.0,1,0,0,116150.0,0
6302,10006301,Surname_6302,601,Spain,Female,51,1,633250.5,2,1,1,116160.5,1
6303,10006302,Surname_6303,602,Germany,Male,52,2,633351.0,3,0,0,116171.0,0
6304,10006303,Surname_6304,603,Italy,Female,53,3,633451.5,4,1,1,116181.5,1
6305,10006304,Surname_6305,604,France,Male,54,4,633552.0,1,0,0,116192.0,0
6306,10006305,Surname_6306,605,Spain,Female,55,5,633652.5,2,1,1,116202.5,1
6307,10006306,Surname_6307,606,Germany,Male,56,6,633753.0,3,0,0,116213.0,0
6308,10006307,Surname_6308,607,Italy,Female,57,7,633853.5,4,1,1,116223.5,1
6309,10006308,Surname_6309,608,France,Male,58,8,633954.0,1,0,0,116234.0,0
6310,10006309,Surname_6310,609,Spain,Female,59,9,634054.5,2,1,1,116244.5,1
6311,10006310,Surname_6311,610,Germany,Male,60,0,634155.0,3,0,0,116255.0,0
6312,10006311,Surname_6312,611,Italy,Female,61,1,634255.5,4,1,1,116265.5,1
6313,10006312,Surname_6313,612,France,Male,62,2,634356.0,1,0,0,116276.0,0
6314,10006313,Surname_6314,613,Spain,Female,63,3,634456.5,2,1,1,116286.5,1
6315,10006314,Surname_6315,614,Germany,Male,64,4,634557.0,3,0,0,116297.0,0
6316,10006315,Surname_6316,615,Italy,Female,65,5,634657.5,4,1,1,116307.5,1
6317,10006316,Surname_6317,616,France,Male,66,6,634758.0,1,0,0,116318.0,0
6318,10006317,Surname_6318,617,Spain,Female,67,7,634858.5,2,1,1,116328.5,1
6319,10006318,Surname_6319,618,Germany,Male,68,8,634959.0,3,0,0,116339.0,0
6320,10006319,Surname_6320,619,Italy,Female,69,9,635059.5,4,1,1,116349.5,1
6321,10006320,Surname_6321,620,France,Male,30,0,635160.0,1,0,0,116360.0,0
6322,10006321,Surname_6322,621,Spain,Female,31,1,635260.5,2,1,1,116370.5,1
6323,10006322,Surname_6323,622,Germany,Male,32,2,635361.0,3,0,0,116381.0,0
6324,10006323,Surname_6324,623,Italy,Female,33,3,635461.5,4,1,1,116391.5,1
6325,10006324,Surname_6325,624,France,Male,34,4,635562.0,1,0,0,116402.0,0
6326,10006325,Surname_6326,625,Spain,Female,35,5,635662.5,2,1,1,116412.5,1
6327,10006326,Surname_6327,626,Germany,Male,36,6,635763.0,3,0,0,116423.0,0
6328,10006327,Surname_6328,627,Italy,Female,37,7,635863.5,4,1,1,116433.5,1
6329,10006328,Surname_6329,628,France,Male,38,8,635964.0,1,0,0,116444.0,0
6330,10006329,Surname_6330,629,Spain,Female,39,9,636064.5,2,1,1,116454.5,1
6331,10006330,Surname_6331,630,Germany,Male,40,0,636165.0,3,0,0,116465.0,0
6332,10006331,Surname_6332,631,Italy,Female,41,1,636265.5,4,1,1,116475.5,1
6333,10006332,Surname_6333,632,France,Male,42,2,636366.0,1,0,0,116486.0,0
6334,10006333,Surname_6334,633,Spain,Female,43,3,636466.5,2,1,1,116496.5,1
6335,10006334,Surname_6335,634,Germany,Male,44,4,636567.0,3,0,0,116507.0,0
6336,10006335,Surname_6336,635,Italy,Female,45,5,636667.5,4,1,1,116517.5,1
6337,10006336,Surname_6337,636,France,Male,46,6,636768.0,1,0,0,116528.0,0
6338,10006337,Surname_6338,637,Spain,Female,47,7,636868.5,2,1,1,116538.5,1
6339,10006338,Surname_6339,638,Germany,Male,48,8,636969.0,3,0,0,116549.0,0
6340,10006339,Surname_6340,639,Italy,Female,49,9,637069.5,4,1,1,116559.5,1
6341,10006340,Surname_6341,640,France,Male,50,0,637170.0,1,0,0,116570.0,0
6342,10006341,Surname_6342,641,Spain,Female,51,1,637270.5,2,1,1,116580.5,1
6343,10006342,Surname_6343,642,Germany,Male,52,2,637371.0,3,0,0,116591.0,0
6344,10006343,Surname_6344,643,Italy,Female,53,3,637471.5,4,1,1,116601.5,1
6345,10006344,Surname_6345,644,France,Male,54,4,637572.0,1,0,0,116612.0,0
6346,10006345,Surname_6346,645,Spain,Female,55,5,637672.5,2,1,1,116622.5,1
6347,10006346,Surname_6347,646,Germany,Male,56,6,637773.0,3,0,0,116633.0,0
6348,10006347,Surname_6348,647,Italy,Female,57,7,637873.5,4,1,1,116643.5,1
6349,10006348,Surname_6349,648,France,Male,58,8,637974.0,1,0,0,116654.0,0
6350,10006349,Surname_6350,649,Spain,Female,59,9,638074.5,2,1,1,116664.5,1
6351,10006350,Surname_6351,650,Germany,Male,60,0,638175.0,3,0,0,116675.0,0
6352,10006351,Surname_6352,651,Italy,Female,61,1,638275.5,4,1,1,116685.5,1
6353,10006352,Surname_6353,652,France,Male,62,2,638376.0,1,0,0,116696.0,0
6354,10006353,Surname_6354,653,Spain,Female,63,3,638476.5,2,1,1,116706.5,1
6355,10006354,Surname_6355,654,Germany,Male,64,4,638577.0,3,0,0,116717.0,0
6356,10006355,Surname_6356,655,Italy,Female,65,5,638677.5,4,1,1,116727.5,1
6357,10006356,Surname_6357,656,France,Male,66,6,638778.0,1,0,0,116738.0,0
6358,10006357,Surname_6358,657,Spain,Female,67,7,638878.5,2,1,1,116748.5,1
6359,10006358,Surname_6359,658,Germany,Male,68,8,638979.0,3,0,0,116759.0,0
6360,10006359,Surname_6360,659,Italy,Female,69,9,639079.5,4,1,1,116769.5,1
6361,10006360,Surname_6361,660,France,Male,30,0,639180.0,1,0,0,116780.0,0
6362,10006361,Surname_6362,661,Spain,Female,31,1,639280.5,2,1,1,116790.5,1
6363,10006362,Surname_6363,662,Germany,Male,32,2,639381.0,3,0,0,116801.0,0
6364,10006363,Surname_6364,663,Italy,Female,33,3,639481.5,4,1,1,116811.5,1
6365,10006364,Surname_6365,664,France,Male,34,4,639582.0,1,0,0,116822.0,0
6366,10006365,Surname_6366,665,Spain,Female,35,5,639682.5,2,1,1,116832.5,1
6367,10006366,Surname_6367,666,Germany,Male,36,6,639783.0,3,0,0,116843.0,0
6368,10006367,Surname_6368,667,Italy,Female,37,7,639883.5,4,1,1,116853.5,1
6369,10006368,Surname_6369,668,France,Male,38,8,639984.0,1,0,0,116864.0,0
6370,10006369,Surname_6370,669,Spain,Female,39,9,640084.5,2,1,1,116874.5,1
6371,10006370,Surname_6371,670,Germany,Male,40,0,640185.0,3,0,0,116885.0,0
6372,10006371,Surname_6372,671,Italy,Female,41,1,640285.5,4,1,1,116895.5,1
6373,10006372,Surname_6373,672,France,Male,42,2,640386.0,1,0,0,116906.0,0
6374,10006373,Surname_6374,673,Spain,Female,43,3,640486.5,2,1,1,116916.5,1
